timestamp_unix,timestamp_polar_ns,sample_index,x_mg,y_mg,z_mg,vm_mg
1778557787.322166,599616105974934010,720,-1017.0,-103.0,-26.0,1022.53
1778557787.362166,599616106014934010,720,-1014.0,-110.0,-71.0,1022.42
1778557787.402166,599616106054934010,720,-1009.0,-104.0,-64.0,1016.36
1778557787.442166,599616106094934010,720,-1011.0,-51.0,-31.0,1012.76
1778557787.482166,599616106134934010,720,-1033.0,10.0,14.0,1033.14
1778557787.522166,599616106174934010,720,-1063.0,51.0,-27.0,1064.57
1778557787.562166,599616106214934010,720,-1038.0,21.0,-48.0,1039.32
1778557787.602166,599616106254934010,720,-1025.0,82.0,-74.0,1030.93
1778557787.642166,599616106294934010,720,-1012.0,153.0,-95.0,1027.9
1778557787.682166,599616106334934010,720,-1019.0,140.0,-131.0,1036.88
1778557787.722166,599616106374934010,720,-1012.0,214.0,-151.0,1045.34
1778557787.762166,599616106414934010,720,-1010.0,217.0,-124.0,1040.46
1778557787.802166,599616106454934010,720,-972.0,168.0,-86.0,990.15
1778557787.842166,599616106494934010,720,-928.0,175.0,-107.0,950.4
1778557787.882166,599616106534934010,720,-993.0,193.0,-99.0,1016.41
1778557787.922166,599616106574934010,720,-1021.0,186.0,-111.0,1043.72
1778557787.962166,599616106614934010,720,-1015.0,212.0,-56.0,1038.41
1778557788.002166,599616106654934010,720,-1048.0,201.0,-100.0,1071.78
1778557788.042105,599616106674722908,756,-1015.0,227.0,-53.0,1041.42
1778557788.082105,599616106714722908,756,-986.0,168.0,-56.0,1001.78
1778557788.122105,599616106754722908,756,-998.0,107.0,-49.0,1004.91
1778557788.162105,599616106794722908,756,-1012.0,101.0,-65.0,1019.1
1778557788.202106,599616106834722908,756,-1015.0,66.0,-58.0,1018.8
1778557788.242105,599616106874722908,756,-1050.0,38.0,-54.0,1052.07
1778557788.282105,599616106914722908,756,-1050.0,0.0,-68.0,1052.2
1778557788.322105,599616106954722908,756,-1010.0,-40.0,-41.0,1011.62
1778557788.362105,599616106994722908,756,-1018.0,-110.0,-58.0,1025.57
1778557788.402105,599616107034722908,756,-1026.0,-137.0,-98.0,1039.74
1778557788.442106,599616107074722908,756,-1009.0,-148.0,-74.0,1022.48
1778557788.482105,599616107114722908,756,-992.0,-122.0,-67.0,1001.72
1778557788.522105,599616107154722908,756,-1008.0,-142.0,-97.0,1022.56
1778557788.562105,599616107194722908,756,-1002.0,-156.0,-99.0,1018.89
1778557788.602105,599616107234722908,756,-1003.0,-153.0,-95.0,1019.04
1778557788.642105,599616107274722908,756,-1009.0,-153.0,-112.0,1026.66
1778557788.682106,599616107314722908,756,-1000.0,-133.0,-102.0,1013.95
1778557788.722106,599616107354722908,756,-993.0,-151.0,-169.0,1018.53
1778557788.762105,599616107394722908,756,-962.0,-139.0,-105.0,977.65
1778557788.802105,599616107434722908,756,-993.0,-97.0,-106.0,1003.34
1778557788.842105,599616107474722908,756,-1043.0,-97.0,-76.0,1050.25
1778557788.882105,599616107514722908,756,-1067.0,-70.0,-60.0,1070.98
1778557788.922106,599616107554722908,756,-1046.0,3.0,-60.0,1047.72
1778557788.962106,599616107594722908,756,-1050.0,44.0,-55.0,1052.36
1778557789.002105,599616107634722908,756,-1037.0,58.0,-60.0,1040.35
1778557789.042105,599616107674722908,756,-1036.0,54.0,-67.0,1039.57
1778557789.082105,599616107714722908,756,-1014.0,77.0,-96.0,1021.44
1778557789.122105,599616107754722908,756,-983.0,99.0,-121.0,995.35
1778557789.162105,599616107794722908,756,-978.0,119.0,-134.0,994.28
1778557789.202106,599616107834722908,756,-986.0,137.0,-133.0,1004.32
1778557789.242105,599616107874722908,756,-999.0,155.0,-134.0,1019.8
1778557789.282105,599616107914722908,756,-1007.0,152.0,-138.0,1027.71
1778557789.322105,599616107954722908,756,-1012.0,128.0,-126.0,1027.82
1778557789.362105,599616107994722908,756,-1015.0,96.0,-112.0,1025.66
1778557789.402105,599616108034722908,756,-1021.0,89.0,-87.0,1028.56
1778557789.442106,599616108074722908,756,-1027.0,84.0,-76.0,1033.23
1778557789.437243,599616108094206650,792,-1027.0,25.0,-51.0,1028.57
1778557789.477243,599616108134206650,792,-1052.0,10.0,-68.0,1054.24
1778557789.517243,599616108174206650,792,-1038.0,-61.0,-54.0,1041.19
1778557789.557243,599616108214206650,792,-1028.0,-115.0,-85.0,1037.9
1778557789.597243,599616108254206650,792,-1019.0,-100.0,-86.0,1027.5
1778557789.637243,599616108294206650,792,-1006.0,-105.0,-90.0,1015.46
1778557789.677243,599616108334206650,792,-1006.0,-125.0,-88.0,1017.55
1778557789.717243,599616108374206650,792,-977.0,-178.0,-115.0,999.72
1778557789.757243,599616108414206650,792,-969.0,-190.0,-120.0,994.72
1778557789.797243,599616108454206650,792,-997.0,-174.0,-109.0,1017.92
1778557789.837243,599616108494206650,792,-1004.0,-174.0,-94.0,1023.29
1778557789.877243,599616108534206650,792,-1003.0,-171.0,-85.0,1021.02
1778557789.917243,599616108574206650,792,-1000.0,-191.0,-79.0,1021.14
1778557789.957243,599616108614206650,792,-1014.0,-173.0,-65.0,1030.7
1778557789.997243,599616108654206650,792,-1014.0,-132.0,-77.0,1025.45
1778557790.037243,599616108694206650,792,-1005.0,-136.0,-95.0,1018.6
1778557790.077243,599616108734206650,792,-1000.0,-106.0,-110.0,1011.6
1778557790.117243,599616108774206650,792,-1008.0,-84.0,-108.0,1017.24
1778557790.157243,599616108814206650,792,-1019.0,-37.0,-76.0,1022.5
1778557790.197243,599616108854206650,792,-1035.0,-14.0,-50.0,1036.3
1778557790.237243,599616108894206650,792,-1076.0,-28.0,-52.0,1077.62
1778557790.277243,599616108934206650,792,-1026.0,8.0,-66.0,1028.15
1778557790.317243,599616108974206650,792,-1020.0,22.0,-62.0,1022.12
1778557790.357243,599616109014206650,792,-1016.0,30.0,-65.0,1018.52
1778557790.397243,599616109054206650,792,-1014.0,44.0,-85.0,1018.51
1778557790.437243,599616109094206650,792,-1013.0,74.0,-101.0,1020.71
1778557790.477243,599616109134206650,792,-1008.0,86.0,-106.0,1017.2
1778557790.517243,599616109174206650,792,-1002.0,72.0,-119.0,1011.61
1778557790.557243,599616109214206650,792,-994.0,91.0,-119.0,1005.23
1778557790.597243,599616109254206650,792,-1013.0,93.0,-118.0,1024.08
1778557790.637243,599616109294206650,792,-1017.0,94.0,-92.0,1025.47
1778557790.677243,599616109334206650,792,-1029.0,92.0,-100.0,1037.93
1778557790.717243,599616109374206650,792,-1004.0,83.0,-117.0,1014.2
1778557790.757243,599616109414206650,792,-1014.0,40.0,-106.0,1020.31
1778557790.797243,599616109454206650,792,-1017.0,4.0,-90.0,1020.98
1778557790.837243,599616109494206650,792,-1039.0,-32.0,-96.0,1043.92
1778557790.876975,599616109513904008,828,-1042.0,-88.0,-101.0,1050.58
1778557790.916975,599616109553904008,828,-1024.0,-107.0,-107.0,1035.12
1778557790.956975,599616109593904008,828,-1022.0,-112.0,-122.0,1035.33
1778557790.996974,599616109633904008,828,-993.0,-86.0,-119.0,1003.8
1778557791.036975,599616109673904008,828,-1000.0,-71.0,-101.0,1007.59
1778557791.076975,599616109713904008,828,-1007.0,-91.0,-146.0,1021.59
1778557791.116975,599616109753904008,828,-999.0,-102.0,-124.0,1011.82
1778557791.156975,599616109793904008,828,-991.0,-113.0,-128.0,1005.6
1778557791.196975,599616109833904008,828,-994.0,-122.0,-128.0,1009.61
1778557791.236974,599616109873904008,828,-998.0,-118.0,-131.0,1013.45
1778557791.276975,599616109913904008,828,-998.0,-99.0,-135.0,1011.94
1778557791.316975,599616109953904008,828,-1003.0,-101.0,-136.0,1017.2
1778557791.356975,599616109993904008,828,-989.0,-88.0,-118.0,999.89
1778557791.396975,599616110033904008,828,-1009.0,-82.0,-121.0,1019.53
1778557791.436975,599616110073904008,828,-1008.0,-71.0,-103.0,1015.73
1778557791.476974,599616110113904008,828,-1040.0,-26.0,-100.0,1045.12
1778557791.516975,599616110153904008,828,-1082.0,17.0,-115.0,1088.23
1778557791.556975,599616110193904008,828,-1042.0,74.0,-116.0,1051.05
1778557791.596975,599616110233904008,828,-1009.0,92.0,-116.0,1019.8
1778557791.636975,599616110273904008,828,-1002.0,87.0,-123.0,1013.26
1778557791.676975,599616110313904008,828,-1007.0,101.0,-133.0,1020.75
1778557791.716974,599616110353904008,828,-1011.0,106.0,-163.0,1029.53
1778557791.756975,599616110393904008,828,-1008.0,103.0,-144.0,1023.43
1778557791.796975,599616110433904008,828,-1003.0,111.0,-143.0,1019.21
1778557791.836975,599616110473904008,828,-986.0,115.0,-134.0,1001.69
1778557791.876975,599616110513904008,828,-1008.0,111.0,-142.0,1023.99
1778557791.916975,599616110553904008,828,-1010.0,110.0,-137.0,1025.17
1778557791.956975,599616110593904008,828,-1010.0,89.0,-114.0,1020.3
1778557791.996974,599616110633904008,828,-1019.0,62.0,-87.0,1024.58
1778557792.036975,599616110673904008,828,-1029.0,38.0,-123.0,1037.02
1778557792.076975,599616110713904008,828,-1041.0,9.0,-125.0,1048.52
1778557792.116975,599616110753904008,828,-1016.0,-13.0,-106.0,1021.6
1778557792.156975,599616110793904008,828,-1020.0,-49.0,-129.0,1029.29
1778557792.196975,599616110833904008,828,-1013.0,-41.0,-120.0,1020.91
1778557792.236974,599616110873904008,828,-1009.0,-58.0,-124.0,1018.24
1778557792.276975,599616110913904008,828,-1011.0,-52.0,-123.0,1019.78
1778557792.317160,599616110933387744,864,-1012.0,-54.0,-121.0,1020.64
1778557792.357160,599616110973387744,864,-1013.0,-61.0,-110.0,1020.78
1778557792.397160,599616111013387744,864,-1001.0,-75.0,-102.0,1008.97
1778557792.437160,599616111053387744,864,-1001.0,-101.0,-125.0,1013.82
1778557792.477160,599616111093387744,864,-992.0,-79.0,-97.0,999.86
1778557792.517160,599616111133387744,864,-1011.0,-107.0,-100.0,1021.55
1778557792.557160,599616111173387744,864,-1022.0,-87.0,-106.0,1031.16
1778557792.597160,599616111213387744,864,-1018.0,-10.0,-93.0,1022.29
1778557792.637160,599616111253387744,864,-1012.0,42.0,-90.0,1016.86
1778557792.677160,599616111293387744,864,-1020.0,41.0,-90.0,1024.78
1778557792.717160,599616111333387744,864,-1037.0,55.0,-78.0,1041.38
1778557792.757160,599616111373387744,864,-1026.0,78.0,-115.0,1035.37
1778557792.797160,599616111413387744,864,-1015.0,103.0,-96.0,1024.72
1778557792.837160,599616111453387744,864,-1012.0,78.0,-103.0,1020.21
1778557792.877160,599616111493387744,864,-1006.0,92.0,-110.0,1016.17
1778557792.917160,599616111533387744,864,-1002.0,110.0,-107.0,1013.68
1778557792.957160,599616111573387744,864,-1010.0,112.0,-112.0,1022.34
1778557792.997160,599616111613387744,864,-1006.0,111.0,-92.0,1016.28
1778557793.037160,599616111653387744,864,-1000.0,121.0,-90.0,1011.31
1778557793.077160,599616111693387744,864,-1017.0,123.0,-91.0,1028.44
1778557793.117160,599616111733387744,864,-1054.0,170.0,-87.0,1071.16
1778557793.157160,599616111773387744,864,-1021.0,135.0,-48.0,1031.0
1778557793.197160,599616111813387744,864,-1008.0,49.0,-75.0,1011.97
1778557793.237160,599616111853387744,864,-1022.0,-32.0,-129.0,1030.61
1778557793.277160,599616111893387744,864,-1035.0,-38.0,-58.0,1037.32
1778557793.317160,599616111933387744,864,-1009.0,-45.0,-40.0,1010.79
1778557793.357160,599616111973387744,864,-1016.0,-38.0,-49.0,1017.89
1778557793.397160,599616112013387744,864,-996.0,-28.0,-21.0,996.61
1778557793.437160,599616112053387744,864,-1019.0,15.0,-34.0,1019.68
1778557793.477160,599616112093387744,864,-989.0,10.0,-17.0,989.2
1778557793.517160,599616112133387744,864,-1011.0,-2.0,-40.0,1011.79
1778557793.557160,599616112173387744,864,-1009.0,-17.0,-56.0,1010.7
1778557793.597160,599616112213387744,864,-1021.0,-30.0,-34.0,1022.01
1778557793.637160,599616112253387744,864,-1005.0,11.0,-37.0,1005.74
1778557793.677160,599616112293387744,864,-1016.0,22.0,-41.0,1017.06
1778557793.717160,599616112333387744,864,-1045.0,47.0,-34.0,1046.61
1778557793.712162,599616112353085102,900,-1047.0,62.0,-37.0,1049.49
1778557793.752162,599616112393085102,900,-1022.0,98.0,-56.0,1028.21
1778557793.792162,599616112433085102,900,-1019.0,109.0,-85.0,1028.33
1778557793.832162,599616112473085102,900,-1007.0,135.0,-77.0,1018.92
1778557793.872162,599616112513085102,900,-1015.0,134.0,-99.0,1028.58
1778557793.912162,599616112553085102,900,-1016.0,152.0,-78.0,1030.26
1778557793.952162,599616112593085102,900,-1009.0,174.0,-96.0,1028.38
1778557793.992162,599616112633085102,900,-1012.0,185.0,-95.0,1033.15
1778557794.032162,599616112673085102,900,-1011.0,186.0,-92.0,1032.08
1778557794.072162,599616112713085102,900,-1009.0,171.0,-91.0,1027.43
1778557794.112162,599616112753085102,900,-1012.0,164.0,-92.0,1029.32
1778557794.152162,599616112793085102,900,-1013.0,172.0,-79.0,1030.53
1778557794.192162,599616112833085102,900,-1009.0,171.0,-80.0,1026.51
1778557794.232162,599616112873085102,900,-1014.0,167.0,-66.0,1029.78
1778557794.272162,599616112913085102,900,-1008.0,130.0,-132.0,1024.88
1778557794.312162,599616112953085102,900,-993.0,77.0,-108.0,1001.82
1778557794.352162,599616112993085102,900,-1021.0,63.0,-115.0,1029.39
1778557794.392162,599616113033085102,900,-1024.0,47.0,-91.0,1029.11
1778557794.432162,599616113073085102,900,-1025.0,61.0,-67.0,1029.0
1778557794.472162,599616113113085102,900,-1074.0,54.0,-64.0,1077.26
1778557794.512162,599616113153085102,900,-1048.0,33.0,-64.0,1050.47
1778557794.552162,599616113193085102,900,-1015.0,-12.0,-60.0,1016.84
1778557794.592162,599616113233085102,900,-1014.0,-14.0,-24.0,1014.38
1778557794.632162,599616113273085102,900,-1048.0,-4.0,-17.0,1048.15
1778557794.672162,599616113313085102,900,-1029.0,-2.0,-4.0,1029.01
1778557794.712162,599616113353085102,900,-1043.0,24.0,61.0,1045.06
1778557794.752162,599616113393085102,900,-1024.0,-54.0,67.0,1027.61
1778557794.792162,599616113433085102,900,-1045.0,-50.0,96.0,1050.59
1778557794.832162,599616113473085102,900,-1001.0,-46.0,87.0,1005.83
1778557794.872162,599616113513085102,900,-964.0,-49.0,78.0,968.39
1778557794.912162,599616113553085102,900,-978.0,-16.0,87.0,981.99
1778557794.952162,599616113593085102,900,-1002.0,19.0,100.0,1007.16
1778557794.992162,599616113633085102,900,-1010.0,35.0,90.0,1014.61
1778557795.032162,599616113673085102,900,-1003.0,35.0,113.0,1009.95
1778557795.072162,599616113713085102,900,-1022.0,53.0,90.0,1027.32
1778557795.112162,599616113753085102,900,-1017.0,23.0,103.0,1022.46
1778557795.107119,599616113772629894,936,-1021.0,34.0,100.0,1026.45
1778557795.147119,599616113812629894,936,-1013.0,26.0,94.0,1017.68
1778557795.187119,599616113852629894,936,-1021.0,3.0,63.0,1022.95
1778557795.227119,599616113892629894,936,-1017.0,39.0,68.0,1020.02
1778557795.267119,599616113932629894,936,-1027.0,56.0,62.0,1030.39
1778557795.307119,599616113972629894,936,-1026.0,88.0,70.0,1032.14
1778557795.347119,599616114012629894,936,-1020.0,85.0,84.0,1026.98
1778557795.387119,599616114052629894,936,-1017.0,69.0,98.0,1024.04
1778557795.427119,599616114092629894,936,-1016.0,80.0,85.0,1022.68
1778557795.467119,599616114132629894,936,-984.0,43.0,71.0,987.49
1778557795.507119,599616114172629894,936,-1051.0,91.0,92.0,1058.94
1778557795.547119,599616114212629894,936,-1043.0,71.0,92.0,1049.45
1778557795.587119,599616114252629894,936,-1020.0,52.0,89.0,1025.2
1778557795.627119,599616114292629894,936,-1014.0,57.0,92.0,1019.76
1778557795.667119,599616114332629894,936,-992.0,35.0,79.0,995.76
1778557795.707119,599616114372629894,936,-1014.0,41.0,83.0,1018.22
1778557795.747119,599616114412629894,936,-1054.0,62.0,84.0,1059.16
1778557795.787119,599616114452629894,936,-1049.0,52.0,149.0,1060.8
1778557795.827119,599616114492629894,936,-1033.0,55.0,113.0,1040.62
1778557795.867119,599616114532629894,936,-999.0,55.0,97.0,1005.2
1778557795.907119,599616114572629894,936,-970.0,12.0,70.0,972.6
1778557795.947119,599616114612629894,936,-1000.0,3.0,61.0,1001.86
1778557795.987119,599616114652629894,936,-1053.0,19.0,100.0,1057.91
1778557796.027119,599616114692629894,936,-1076.0,47.0,115.0,1083.15
1778557796.067119,599616114732629894,936,-1034.0,44.0,118.0,1041.64
1778557796.107119,599616114772629894,936,-995.0,8.0,74.0,997.78
1778557796.147119,599616114812629894,936,-982.0,-8.0,47.0,983.16
1778557796.187119,599616114852629894,936,-1053.0,-56.0,61.0,1056.25
1778557796.227119,599616114892629894,936,-1046.0,-32.0,100.0,1051.26
1778557796.267119,599616114932629894,936,-1006.0,21.0,67.0,1008.45
1778557796.307119,599616114972629894,936,-1003.0,18.0,60.0,1004.95
1778557796.347119,599616115012629894,936,-1013.0,-13.0,70.0,1015.5
1778557796.387119,599616115052629894,936,-1029.0,-38.0,91.0,1033.71
1778557796.427119,599616115092629894,936,-1050.0,-52.0,100.0,1056.03
1778557796.467119,599616115132629894,936,-1027.0,-74.0,101.0,1034.6
1778557796.507119,599616115172629894,936,-1025.0,-86.0,73.0,1031.19
1778557796.547273,599616115192083116,972,-1002.0,-105.0,65.0,1009.58
1778557796.587273,599616115232083116,972,-1000.0,-72.0,46.0,1003.64
1778557796.627273,599616115272083116,972,-1011.0,-71.0,40.0,1014.28
1778557796.667273,599616115312083116,972,-1027.0,-120.0,64.0,1035.97
1778557796.707273,599616115352083116,972,-1015.0,-126.0,32.0,1023.29
1778557796.747273,599616115392083116,972,-996.0,-88.0,46.0,1000.94
1778557796.787273,599616115432083116,972,-1040.0,-112.0,93.0,1050.14
1778557796.827273,599616115472083116,972,-1099.0,-127.0,114.0,1112.17
1778557796.867273,599616115512083116,972,-1034.0,-128.0,87.0,1045.52
1778557796.907273,599616115552083116,972,-948.0,-111.0,1.0,954.48
1778557796.947273,599616115592083116,972,-970.0,-61.0,7.0,971.94
1778557796.987273,599616115632083116,972,-1013.0,-99.0,20.0,1018.02
1778557797.027273,599616115672083116,972,-1039.0,-92.0,54.0,1044.46
1778557797.067273,599616115712083116,972,-1072.0,-95.0,85.0,1079.55
1778557797.107273,599616115752083116,972,-1034.0,-123.0,99.0,1045.99
1778557797.147273,599616115792083116,972,-1004.0,-143.0,69.0,1016.48
1778557797.187273,599616115832083116,972,-993.0,-127.0,43.0,1002.01
1778557797.227273,599616115872083116,972,-988.0,-127.0,19.0,996.31
1778557797.267273,599616115912083116,972,-1009.0,-120.0,-14.0,1016.21
1778557797.307273,599616115952083116,972,-1005.0,-67.0,31.0,1007.71
1778557797.347273,599616115992083116,972,-1019.0,-68.0,21.0,1021.48
1778557797.387273,599616116032083116,972,-1016.0,-103.0,38.0,1021.91
1778557797.427273,599616116072083116,972,-1037.0,-115.0,75.0,1046.05
1778557797.467273,599616116112083116,972,-1008.0,-77.0,46.0,1011.98
1778557797.507273,599616116152083116,972,-1015.0,-59.0,35.0,1017.32
1778557797.547273,599616116192083116,972,-980.0,-57.0,15.0,981.77
1778557797.587273,599616116232083116,972,-996.0,-41.0,-43.0,997.77
1778557797.627273,599616116272083116,972,-987.0,-69.0,-81.0,992.72
1778557797.667273,599616116312083116,972,-971.0,-63.0,-187.0,990.85
1778557797.707273,599616116352083116,972,-1032.0,-60.0,-146.0,1044.0
1778557797.747273,599616116392083116,972,-1125.0,-74.0,-123.0,1134.12
1778557797.787273,599616116432083116,972,-1080.0,-44.0,-126.0,1088.22
1778557797.827273,599616116472083116,972,-1012.0,3.0,-154.0,1023.65
1778557797.867273,599616116512083116,972,-985.0,34.0,-196.0,1004.89
1778557797.907273,599616116552083116,972,-1014.0,58.0,-221.0,1039.42
1778557797.947273,599616116592083116,972,-1024.0,-9.0,-237.0,1051.11
1778557797.988724,599616116611810976,1008,-999.0,-24.0,-253.0,1030.82
1778557798.028723,599616116651810976,1008,-978.0,8.0,-254.0,1010.48
1778557798.068723,599616116691810976,1008,-979.0,21.0,-255.0,1011.88
1778557798.108723,599616116731810976,1008,-1002.0,0.0,-287.0,1042.29
1778557798.148724,599616116771810976,1008,-1011.0,-7.0,-252.0,1041.96
1778557798.188724,599616116811810976,1008,-1008.0,4.0,-246.0,1037.59
1778557798.228724,599616116851810976,1008,-1002.0,22.0,-247.0,1032.23
1778557798.268723,599616116891810976,1008,-1005.0,27.0,-246.0,1035.02
1778557798.308723,599616116931810976,1008,-1009.0,12.0,-246.0,1038.62
1778557798.348723,599616116971810976,1008,-1000.0,7.0,-243.0,1029.12
1778557798.388724,599616117011810976,1008,-990.0,5.0,-250.0,1021.09
1778557798.428724,599616117051810976,1008,-990.0,5.0,-249.0,1020.85
1778557798.468724,599616117091810976,1008,-995.0,4.0,-248.0,1025.45
1778557798.508723,599616117131810976,1008,-994.0,-1.0,-249.0,1024.71
1778557798.548723,599616117171810976,1008,-995.0,-1.0,-249.0,1025.68
1778557798.588723,599616117211810976,1008,-998.0,-1.0,-248.0,1028.35
1778557798.628724,599616117251810976,1008,-1000.0,-2.0,-250.0,1030.78
1778557798.668724,599616117291810976,1008,-994.0,-3.0,-246.0,1023.99
1778557798.708724,599616117331810976,1008,-1000.0,0.0,-251.0,1031.02
1778557798.748724,599616117371810976,1008,-985.0,-1.0,-242.0,1014.29
1778557798.788723,599616117411810976,1008,-994.0,4.0,-249.0,1024.72
1778557798.828723,599616117451810976,1008,-990.0,1.0,-252.0,1021.57
1778557798.868724,599616117491810976,1008,-1001.0,2.0,-241.0,1029.6
1778557798.908724,599616117531810976,1008,-993.0,-1.0,-239.0,1021.36
1778557798.948724,599616117571810976,1008,-992.0,0.0,-233.0,1019.0
1778557798.988724,599616117611810976,1008,-998.0,-1.0,-234.0,1025.07
1778557799.028723,599616117651810976,1008,-1005.0,-2.0,-235.0,1032.11
1778557799.068723,599616117691810976,1008,-998.0,-1.0,-239.0,1026.22
1778557799.108723,599616117731810976,1008,-1000.0,0.0,-232.0,1026.56
1778557799.148724,599616117771810976,1008,-998.0,1.0,-226.0,1023.27
1778557799.188724,599616117811810976,1008,-1004.0,0.0,-226.0,1029.12
1778557799.228724,599616117851810976,1008,-1004.0,-1.0,-225.0,1028.9
1778557799.268723,599616117891810976,1008,-1003.0,-1.0,-223.0,1027.49
1778557799.308723,599616117931810976,1008,-1006.0,-1.0,-215.0,1028.72
1778557799.348723,599616117971810976,1008,-1009.0,1.0,-222.0,1033.13
1778557799.388724,599616118011810976,1008,-993.0,-10.0,-214.0,1015.85
1778557799.382381,599616118032088178,1044,-1002.0,-2.0,-252.0,1033.2
1778557799.422381,599616118072088178,1044,-951.0,-78.0,-220.0,979.23
1778557799.462381,599616118112088178,1044,-1048.0,53.0,-211.0,1070.34
1778557799.502381,599616118152088178,1044,-1063.0,72.0,-180.0,1080.53
1778557799.542381,599616118192088178,1044,-1016.0,-12.0,-175.0,1031.03
1778557799.582381,599616118232088178,1044,-986.0,-10.0,-217.0,1009.65
1778557799.622381,599616118272088178,1044,-1009.0,-5.0,-162.0,1021.93
1778557799.662381,599616118312088178,1044,-1015.0,1.0,-140.0,1024.61
1778557799.702381,599616118352088178,1044,-1008.0,31.0,-129.0,1016.69
1778557799.742381,599616118392088178,1044,-1005.0,9.0,-151.0,1016.32
1778557799.782381,599616118432088178,1044,-987.0,16.0,-146.0,997.87
1778557799.822381,599616118472088178,1044,-1004.0,34.0,-151.0,1015.86
1778557799.862381,599616118512088178,1044,-1006.0,60.0,-127.0,1015.76
1778557799.902381,599616118552088178,1044,-1014.0,30.0,-121.0,1021.63
1778557799.942381,599616118592088178,1044,-1015.0,60.0,-121.0,1023.95
1778557799.982381,599616118632088178,1044,-1002.0,56.0,-130.0,1011.95
1778557800.022381,599616118672088178,1044,-1014.0,63.0,-141.0,1025.69
1778557800.062381,599616118712088178,1044,-1018.0,65.0,-150.0,1031.04
1778557800.102381,599616118752088178,1044,-1012.0,97.0,-160.0,1029.15
1778557800.142381,599616118792088178,1044,-1012.0,74.0,-168.0,1028.52
1778557800.182381,599616118832088178,1044,-1016.0,53.0,-154.0,1028.97
1778557800.222381,599616118872088178,1044,-1008.0,59.0,-192.0,1027.82
1778557800.262381,599616118912088178,1044,-1008.0,39.0,-166.0,1022.32
1778557800.302381,599616118952088178,1044,-1011.0,45.0,-158.0,1024.26
1778557800.342381,599616118992088178,1044,-1008.0,39.0,-179.0,1024.51
1778557800.382381,599616119032088178,1044,-1009.0,37.0,-174.0,1024.56
1778557800.422381,599616119072088178,1044,-1011.0,41.0,-180.0,1027.72
1778557800.462381,599616119112088178,1044,-1007.0,46.0,-178.0,1023.64
1778557800.502381,599616119152088178,1044,-1008.0,31.0,-185.0,1025.3
1778557800.542381,599616119192088178,1044,-1014.0,39.0,-188.0,1032.02
1778557800.582381,599616119232088178,1044,-1012.0,41.0,-177.0,1028.18
1778557800.622381,599616119272088178,1044,-1013.0,34.0,-177.0,1028.91
1778557800.662381,599616119312088178,1044,-1011.0,41.0,-183.0,1028.25
1778557800.702381,599616119352088178,1044,-1005.0,46.0,-180.0,1022.03
1778557800.742381,599616119392088178,1044,-1008.0,40.0,-180.0,1024.73
1778557800.782381,599616119432088178,1044,-1007.0,51.0,-192.0,1026.41
1778557800.822294,599616119452365380,1080,-1005.0,50.0,-177.0,1021.69
1778557800.862294,599616119492365380,1080,-1011.0,48.0,-203.0,1032.3
1778557800.902294,599616119532365380,1080,-1003.0,38.0,-176.0,1019.03
1778557800.942294,599616119572365380,1080,-1007.0,31.0,-216.0,1030.37
1778557800.982295,599616119612365380,1080,-1010.0,33.0,-202.0,1030.53
1778557801.022295,599616119652365380,1080,-1012.0,41.0,-198.0,1032.0
1778557801.062294,599616119692365380,1080,-1006.0,43.0,-205.0,1027.57
1778557801.102294,599616119732365380,1080,-1002.0,50.0,-204.0,1023.78
1778557801.142294,599616119772365380,1080,-1005.0,50.0,-207.0,1027.31
1778557801.182294,599616119812365380,1080,-1007.0,47.0,-209.0,1029.53
1778557801.222295,599616119852365380,1080,-1006.0,46.0,-217.0,1030.17
1778557801.262295,599616119892365380,1080,-1007.0,49.0,-209.0,1029.63
1778557801.302294,599616119932365380,1080,-1004.0,47.0,-214.0,1027.63
1778557801.342294,599616119972365380,1080,-1008.0,47.0,-213.0,1031.33
1778557801.382294,599616120012365380,1080,-1006.0,42.0,-211.0,1028.75
1778557801.422294,599616120052365380,1080,-1007.0,47.0,-212.0,1030.15
1778557801.462295,599616120092365380,1080,-1000.0,47.0,-211.0,1023.1
1778557801.502295,599616120132365380,1080,-1006.0,43.0,-214.0,1029.41
1778557801.542295,599616120172365380,1080,-1003.0,47.0,-213.0,1026.44
1778557801.582294,599616120212365380,1080,-1006.0,44.0,-208.0,1028.22
1778557801.622294,599616120252365380,1080,-1003.0,47.0,-223.0,1028.57
1778557801.662294,599616120292365380,1080,-1004.0,37.0,-201.0,1024.59
1778557801.702295,599616120332365380,1080,-1006.0,48.0,-227.0,1032.41
1778557801.742295,599616120372365380,1080,-1007.0,42.0,-201.0,1027.72
1778557801.782295,599616120412365380,1080,-1008.0,44.0,-205.0,1029.58
1778557801.822294,599616120452365380,1080,-1007.0,42.0,-205.0,1028.51
1778557801.862294,599616120492365380,1080,-1004.0,42.0,-203.0,1025.18
1778557801.902294,599616120532365380,1080,-1008.0,41.0,-202.0,1028.86
1778557801.942294,599616120572365380,1080,-1008.0,44.0,-200.0,1028.59
1778557801.982295,599616120612365380,1080,-1007.0,40.0,-199.0,1027.25
1778557802.022295,599616120652365380,1080,-1006.0,42.0,-191.0,1024.83
1778557802.062294,599616120692365380,1080,-1009.0,39.0,-197.0,1028.79
