timestamp_unix,timestamp_polar_ns,sample_index,ecg_uv
1778559866.299758,599616179758071556,17155,-327
1778559866.307450,599616179765763863,17155,-363
1778559866.315143,599616179773456170,17155,-363
1778559866.302000,599616179780897122,17228,-337
1778559866.309692,599616179788589429,17228,-329
1778559866.317384,599616179796281736,17228,-317
1778559866.325076,599616179803974043,17228,-310
1778559866.332769,599616179811666350,17228,-329
1778559866.340461,599616179819358657,17228,-327
1778559866.348153,599616179827050964,17228,-283
1778559866.355846,599616179834743271,17228,-249
1778559866.363538,599616179842435578,17228,-271
1778559866.371230,599616179850127885,17228,-324
1778559866.378923,599616179857820192,17228,-339
1778559866.386615,599616179865512499,17228,-310
1778559866.394307,599616179873204806,17228,-291
1778559866.401999,599616179880897113,17228,-300
1778559866.409692,599616179888589420,17228,-283
1778559866.417384,599616179896281727,17228,-269
1778559866.425076,599616179903974034,17228,-298
1778559866.432769,599616179911666341,17228,-295
1778559866.440461,599616179919358648,17228,-232
1778559866.448153,599616179927050955,17228,-247
1778559866.455846,599616179934743262,17228,-327
1778559866.463538,599616179942435569,17228,-317
1778559866.471230,599616179950127876,17228,-261
1778559866.478923,599616179957820183,17228,-252
1778559866.486615,599616179965512490,17228,-252
1778559866.494307,599616179973204797,17228,-247
1778559866.502000,599616179980897104,17228,-254
1778559866.509692,599616179988589411,17228,-276
1778559866.517384,599616179996281718,17228,-276
1778559866.525076,599616180003974025,17228,-249
1778559866.532769,599616180011666332,17228,-235
1778559866.540461,599616180019358639,17228,-206
1778559866.548153,599616180027050946,17228,-184
1778559866.555846,599616180034743253,17228,-225
1778559866.563538,599616180042435560,17228,-261
1778559866.571230,599616180050127867,17228,-249
1778559866.578923,599616180057820174,17228,-223
1778559866.586615,599616180065512481,17228,-189
1778559866.594307,599616180073204788,17228,-196
1778559866.602000,599616180080897095,17228,-232
1778559866.609692,599616180088589402,17228,-218
1778559866.617384,599616180096281709,17228,-215
1778559866.625077,599616180103974016,17228,-259
1778559866.632769,599616180111666323,17228,-235
1778559866.640461,599616180119358630,17228,-167
1778559866.648153,599616180127050937,17228,-177
1778559866.655846,599616180134743244,17228,-232
1778559866.663538,599616180142435551,17228,-249
1778559866.671230,599616180150127858,17228,-227
1778559866.678923,599616180157820165,17228,-227
1778559866.686615,599616180165512472,17228,-257
1778559866.694307,599616180173204779,17228,-259
1778559866.701999,599616180180897086,17228,-235
1778559866.709692,599616180188589393,17228,-247
1778559866.717384,599616180196281700,17228,-281
1778559866.725076,599616180203974007,17228,-261
1778559866.732769,599616180211666314,17228,-206
1778559866.740461,599616180219358621,17228,-145
1778559866.748153,599616180227050928,17228,84
1778559866.755846,599616180234743235,17228,555
1778559866.763538,599616180242435542,17228,584
1778559866.771230,599616180250127849,17228,-339
1778559866.778923,599616180257820156,17228,-940
1778559866.786615,599616180265512463,17228,-404
1778559866.794307,599616180273204770,17228,-70
1778559866.802000,599616180280897077,17228,-312
1778559866.809692,599616180288589384,17228,-303
1778559866.817384,599616180296281691,17228,-174
1778559866.825076,599616180303973998,17228,-230
1778559866.832769,599616180311666305,17228,-244
1778559866.840461,599616180319358612,17228,-201
1778559866.848153,599616180327050919,17228,-240
1778559866.855846,599616180334743226,17228,-249
1778559866.842462,599616180342184178,17301,-213
1778559866.850155,599616180349876485,17301,-201
1778559866.857847,599616180357568792,17301,-179
1778559866.865539,599616180365261099,17301,-155
1778559866.873231,599616180372953406,17301,-167
1778559866.880924,599616180380645713,17301,-177
1778559866.888616,599616180388338020,17301,-172
1778559866.896308,599616180396030327,17301,-167
1778559866.904001,599616180403722634,17301,-174
1778559866.911693,599616180411414941,17301,-181
1778559866.919385,599616180419107248,17301,-155
1778559866.927078,599616180426799555,17301,-143
1778559866.934770,599616180434491862,17301,-143
1778559866.942462,599616180442184169,17301,-106
1778559866.950155,599616180449876476,17301,-82
1778559866.957847,599616180457568783,17301,-75
1778559866.965539,599616180465261090,17301,-33
1778559866.973232,599616180472953397,17301,7
1778559866.980924,599616180480645704,17301,14
1778559866.988616,599616180488338011,17301,16
1778559866.996308,599616180496030318,17301,38
1778559867.004001,599616180503722625,17301,48
1778559867.011693,599616180511414932,17301,38
1778559867.019385,599616180519107239,17301,14
1778559867.027078,599616180526799546,17301,-48
1778559867.034770,599616180534491853,17301,-116
1778559867.042462,599616180542184160,17301,-172
1778559867.050155,599616180549876467,17301,-230
1778559867.057847,599616180557568774,17301,-322
1778559867.065539,599616180565261081,17301,-388
1778559867.073231,599616180572953388,17301,-351
1778559867.080924,599616180580645695,17301,-305
1778559867.088616,599616180588338002,17301,-332
1778559867.096308,599616180596030309,17301,-373
1778559867.104001,599616180603722616,17301,-380
1778559867.111693,599616180611414923,17301,-392
1778559867.119385,599616180619107230,17301,-400
1778559867.127078,599616180626799537,17301,-375
1778559867.134770,599616180634491844,17301,-349
1778559867.142462,599616180642184151,17301,-327
1778559867.150155,599616180649876458,17301,-305
1778559867.157847,599616180657568765,17301,-305
1778559867.165539,599616180665261072,17301,-329
1778559867.173232,599616180672953379,17301,-351
1778559867.180924,599616180680645686,17301,-344
1778559867.188616,599616180688337993,17301,-312
1778559867.196308,599616180696030300,17301,-298
1778559867.204001,599616180703722607,17301,-317
1778559867.211693,599616180711414914,17301,-317
1778559867.219385,599616180719107221,17301,-286
1778559867.227078,599616180726799528,17301,-278
1778559867.234770,599616180734491835,17301,-291
1778559867.242462,599616180742184142,17301,-281
1778559867.250154,599616180749876449,17301,-257
1778559867.257847,599616180757568756,17301,-261
1778559867.265539,599616180765261063,17301,-293
1778559867.273232,599616180772953370,17301,-305
1778559867.280924,599616180780645677,17301,-305
1778559867.288616,599616180788337984,17301,-288
1778559867.296309,599616180796030291,17301,-278
1778559867.304001,599616180803722598,17301,-305
1778559867.311693,599616180811414905,17301,-307
1778559867.319385,599616180819107212,17301,-257
1778559867.327078,599616180826799519,17301,-220
1778559867.334770,599616180834491826,17301,-227
1778559867.342462,599616180842184133,17301,-240
1778559867.350155,599616180849876440,17301,-242
1778559867.357847,599616180857568747,17301,-264
1778559867.365539,599616180865261054,17301,-274
1778559867.373231,599616180872953361,17301,-249
1778559867.380924,599616180880645668,17301,-240
1778559867.388616,599616180888337975,17301,-254
1778559867.396308,599616180896030282,17301,-252
1778559867.426988,599616180903471234,17374,-244
1778559867.434680,599616180911163541,17374,-257
1778559867.442373,599616180918855848,17374,-261
1778559867.450065,599616180926548155,17374,-244
1778559867.457757,599616180934240462,17374,-227
1778559867.465449,599616180941932769,17374,-213
1778559867.473142,599616180949625076,17374,-203
1778559867.480834,599616180957317383,17374,-201
1778559867.488526,599616180965009690,17374,-198
1778559867.496219,599616180972701997,17374,-213
1778559867.503911,599616180980394304,17374,-240
1778559867.511603,599616180988086611,17374,-232
1778559867.519295,599616180995778918,17374,-213
1778559867.526988,599616181003471225,17374,-242
1778559867.534680,599616181011163532,17374,-264
1778559867.542372,599616181018855839,17374,-230
1778559867.550065,599616181026548146,17374,-201
1778559867.557757,599616181034240453,17374,-186
1778559867.565449,599616181041932760,17374,-143
1778559867.573142,599616181049625067,17374,-65
1778559867.580834,599616181057317374,17374,121
1778559867.588526,599616181065009681,17374,550
1778559867.596219,599616181072701988,17374,725
1778559867.603911,599616181080394295,17374,-155
1778559867.611603,599616181088086602,17374,-1020
1778559867.619296,599616181095778909,17374,-521
1778559867.626988,599616181103471216,17374,38
1778559867.634680,599616181111163523,17374,-218
1778559867.642372,599616181118855830,17374,-317
1778559867.650065,599616181126548137,17374,-145
1778559867.657757,599616181134240444,17374,-184
1778559867.665449,599616181141932751,17374,-257
1778559867.673142,599616181149625058,17374,-191
1778559867.680834,599616181157317365,17374,-160
1778559867.688526,599616181165009672,17374,-198
1778559867.696219,599616181172701979,17374,-201
1778559867.703911,599616181180394286,17374,-179
1778559867.711603,599616181188086593,17374,-160
1778559867.719296,599616181195778900,17374,-147
1778559867.726988,599616181203471207,17374,-145
1778559867.734680,599616181211163514,17374,-123
1778559867.742373,599616181218855821,17374,-121
1778559867.750065,599616181226548128,17374,-145
1778559867.757757,599616181234240435,17374,-123
1778559867.765449,599616181241932742,17374,-82
1778559867.773142,599616181249625049,17374,-77
1778559867.780834,599616181257317356,17374,-72
1778559867.788526,599616181265009663,17374,-48
1778559867.796219,599616181272701970,17374,-2
1778559867.803911,599616181280394277,17374,31
1778559867.811603,599616181288086584,17374,9
1778559867.819296,599616181295778891,17374,-14
1778559867.826988,599616181303471198,17374,26
1778559867.834680,599616181311163505,17374,67
1778559867.842372,599616181318855812,17374,80
1778559867.850065,599616181326548119,17374,109
1778559867.857757,599616181334240426,17374,118
1778559867.865449,599616181341932733,17374,92
1778559867.873142,599616181349625040,17374,63
1778559867.880834,599616181357317347,17374,14
1778559867.888526,599616181365009654,17374,-75
1778559867.896219,599616181372701961,17374,-169
1778559867.903911,599616181380394268,17374,-240
1778559867.911603,599616181388086575,17374,-312
1778559867.919296,599616181395778882,17374,-383
1778559867.926988,599616181403471189,17374,-412
1778559867.934680,599616181411163496,17374,-390
1778559867.942373,599616181418855803,17374,-354
1778559867.950065,599616181426548110,17374,-351
1778559867.957757,599616181434240417,17374,-371
1778559867.965449,599616181441932724,17374,-368
1778559867.973142,599616181449625031,17374,-378
1778559867.980834,599616181457317338,17374,-390
1778559867.966877,599616181464727768,17447,-361
1778559867.974570,599616181472420075,17447,-339
1778559867.982262,599616181480112382,17447,-337
1778559867.989954,599616181487804689,17447,-324
1778559867.997646,599616181495496996,17447,-317
1778559868.005339,599616181503189303,17447,-303
1778559868.013031,599616181510881610,17447,-266
1778559868.020723,599616181518573917,17447,-257
1778559868.028416,599616181526266224,17447,-298
1778559868.036108,599616181533958531,17447,-303
1778559868.043800,599616181541650838,17447,-261
1778559868.051493,599616181549343145,17447,-276
1778559868.059185,599616181557035452,17447,-305
1778559868.066877,599616181564727759,17447,-278
1778559868.074569,599616181572420066,17447,-257
1778559868.082262,599616181580112373,17447,-259
1778559868.089954,599616181587804680,17447,-266
1778559868.097646,599616181595496987,17447,-288
1778559868.105339,599616181603189294,17447,-322
1778559868.113031,599616181610881601,17447,-329
1778559868.120723,599616181618573908,17447,-303
1778559868.128416,599616181626266215,17447,-283
1778559868.136108,599616181633958522,17447,-286
1778559868.143800,599616181641650829,17447,-293
1778559868.151493,599616181649343136,17447,-288
1778559868.159185,599616181657035443,17447,-259
1778559868.166877,599616181664727750,17447,-261
1778559868.174570,599616181672420057,17447,-291
1778559868.182262,599616181680112364,17447,-283
1778559868.189954,599616181687804671,17447,-257
1778559868.197646,599616181695496978,17447,-242
1778559868.205339,599616181703189285,17447,-213
1778559868.213031,599616181710881592,17447,-201
1778559868.220723,599616181718573899,17447,-227
1778559868.228416,599616181726266206,17447,-261
1778559868.236108,599616181733958513,17447,-266
1778559868.243800,599616181741650820,17447,-261
1778559868.251493,599616181749343127,17447,-266
1778559868.259185,599616181757035434,17447,-269
1778559868.266877,599616181764727741,17447,-266
1778559868.274570,599616181772420048,17447,-261
1778559868.282262,599616181780112355,17447,-235
1778559868.289954,599616181787804662,17447,-174
1778559868.297647,599616181795496969,17447,-58
1778559868.305339,599616181803189276,17447,169
1778559868.313031,599616181810881583,17447,577
1778559868.320723,599616181818573890,17447,751
1778559868.328416,599616181826266197,17447,-121
1778559868.336108,599616181833958504,17447,-1173
1778559868.343800,599616181841650811,17447,-822
1778559868.351493,599616181849343118,17447,-145
1778559868.359185,599616181857035425,17447,-295
1778559868.366877,599616181864727732,17447,-378
1778559868.374569,599616181872420039,17447,-177
1778559868.382262,599616181880112346,17447,-218
1778559868.389954,599616181887804653,17447,-295
1778559868.397646,599616181895496960,17447,-208
1778559868.405339,599616181903189267,17447,-169
1778559868.413031,599616181910881574,17447,-201
1778559868.420723,599616181918573881,17447,-189
1778559868.428416,599616181926266188,17447,-184
1778559868.436108,599616181933958495,17447,-177
1778559868.443800,599616181941650802,17447,-138
1778559868.451493,599616181949343109,17447,-138
1778559868.459185,599616181957035416,17447,-150
1778559868.466877,599616181964727723,17447,-123
1778559868.474570,599616181972420030,17447,-123
1778559868.482262,599616181980112337,17447,-109
1778559868.489954,599616181987804644,17447,-48
1778559868.497646,599616181995496951,17447,-48
1778559868.505339,599616182003189258,17447,-87
1778559868.513031,599616182010881565,17447,-48
1778559868.520723,599616182018573872,17447,26
1778559868.551674,599616182026014828,17520,38
1778559868.559367,599616182033707135,17520,29
1778559868.567059,599616182041399442,17520,60
1778559868.574751,599616182049091749,17520,106
1778559868.582443,599616182056784056,17520,126
1778559868.590136,599616182064476363,17520,126
1778559868.597828,599616182072168670,17520,126
1778559868.605520,599616182079860977,17520,126
1778559868.613213,599616182087553284,17520,111
1778559868.620905,599616182095245591,17520,65
1778559868.628597,599616182102937898,17520,7
1778559868.636290,599616182110630205,17520,-80
1778559868.643982,599616182118322512,17520,-206
1778559868.651674,599616182126014819,17520,-317
1778559868.659367,599616182133707126,17520,-361
1778559868.667059,599616182141399433,17520,-361
1778559868.674751,599616182149091740,17520,-402
1778559868.682444,599616182156784047,17520,-480
1778559868.690136,599616182164476354,17520,-477
1778559868.697828,599616182172168661,17520,-421
1778559868.705520,599616182179860968,17520,-438
1778559868.713213,599616182187553275,17520,-460
1778559868.720905,599616182195245582,17520,-419
1778559868.728597,599616182202937889,17520,-390
1778559868.736290,599616182210630196,17520,-375
1778559868.743982,599616182218322503,17520,-358
1778559868.751674,599616182226014810,17520,-356
1778559868.759367,599616182233707117,17520,-363
1778559868.767059,599616182241399424,17520,-351
1778559868.774751,599616182249091731,17520,-293
1778559868.782444,599616182256784038,17520,-249
1778559868.790136,599616182264476345,17520,-274
1778559868.797828,599616182272168652,17520,-298
1778559868.805521,599616182279860959,17520,-276
1778559868.813213,599616182287553266,17520,-274
1778559868.820905,599616182295245573,17520,-264
1778559868.828597,599616182302937880,17520,-244
1778559868.836290,599616182310630187,17520,-288
1778559868.843982,599616182318322494,17520,-300
1778559868.851674,599616182326014801,17520,-257
1778559868.859367,599616182333707108,17520,-295
1778559868.867059,599616182341399415,17520,-324
1778559868.874751,599616182349091722,17520,-264
1778559868.882444,599616182356784029,17520,-266
1778559868.890136,599616182364476336,17520,-322
1778559868.897828,599616182372168643,17520,-310
1778559868.905520,599616182379860950,17520,-266
1778559868.913213,599616182387553257,17520,-252
1778559868.920905,599616182395245564,17520,-271
1778559868.928597,599616182402937871,17520,-295
1778559868.936290,599616182410630178,17520,-278
1778559868.943982,599616182418322485,17520,-237
1778559868.951674,599616182426014792,17520,-237
1778559868.959367,599616182433707099,17520,-259
1778559868.967059,599616182441399406,17520,-249
1778559868.974751,599616182449091713,17520,-244
1778559868.982444,599616182456784020,17520,-266
1778559868.990136,599616182464476327,17520,-276
1778559868.997828,599616182472168634,17520,-276
1778559869.005521,599616182479860941,17520,-274
1778559869.013213,599616182487553248,17520,-276
1778559869.020905,599616182495245555,17520,-276
1778559869.028597,599616182502937862,17520,-252
1778559869.036290,599616182510630169,17520,-242
1778559869.043982,599616182518322476,17520,-249
1778559869.051674,599616182526014783,17520,-177
1778559869.059367,599616182533707090,17520,-9
1778559869.067059,599616182541399397,17520,310
1778559869.074751,599616182549091704,17520,722
1778559869.082443,599616182556784011,17520,354
1778559869.090136,599616182564476318,17520,-836
1778559869.097828,599616182572168625,17520,-1042
1778559869.105520,599616182579860932,17520,-257
1778559869.136985,599616182587301884,17593,-164
1778559869.144677,599616182594994191,17593,-426
1778559869.152369,599616182602686498,17593,-261
1778559869.160061,599616182610378805,17593,-179
1778559869.167754,599616182618071112,17593,-303
1778559869.175446,599616182625763419,17593,-286
1778559869.183138,599616182633455726,17593,-215
1778559869.190831,599616182641148033,17593,-230
1778559869.198523,599616182648840340,17593,-242
1778559869.206215,599616182656532647,17593,-223
1778559869.213908,599616182664224954,17593,-213
1778559869.221600,599616182671917261,17593,-215
1778559869.229292,599616182679609568,17593,-206
1778559869.236984,599616182687301875,17593,-189
1778559869.244677,599616182694994182,17593,-172
1778559869.252369,599616182702686489,17593,-152
1778559869.260062,599616182710378796,17593,-147
1778559869.267754,599616182718071103,17593,-150
1778559869.275446,599616182725763410,17593,-118
1778559869.283139,599616182733455717,17593,-89
1778559869.290831,599616182741148024,17593,-92
1778559869.298523,599616182748840331,17593,-63
1778559869.306215,599616182756532638,17593,-16
1778559869.313908,599616182764224945,17593,-4
1778559869.321600,599616182771917252,17593,2
1778559869.329292,599616182779609559,17593,36
1778559869.336985,599616182787301866,17593,94
1778559869.344677,599616182794994173,17593,126
1778559869.352369,599616182802686480,17593,116
1778559869.360061,599616182810378787,17593,104
1778559869.367754,599616182818071094,17593,106
1778559869.375446,599616182825763401,17593,84
1778559869.383138,599616182833455708,17593,7
1778559869.390831,599616182841148015,17593,-84
1778559869.398523,599616182848840322,17593,-150
1778559869.406215,599616182856532629,17593,-235
1778559869.413908,599616182864224936,17593,-327
1778559869.421600,599616182871917243,17593,-354
1778559869.429292,599616182879609550,17593,-356
1778559869.436985,599616182887301857,17593,-383
1778559869.444677,599616182894994164,17593,-390
1778559869.452369,599616182902686471,17593,-368
1778559869.460062,599616182910378778,17593,-363
1778559869.467754,599616182918071085,17593,-368
1778559869.475446,599616182925763392,17593,-366
1778559869.483138,599616182933455699,17593,-351
1778559869.490831,599616182941148006,17593,-317
1778559869.498523,599616182948840313,17593,-293
1778559869.506215,599616182956532620,17593,-298
1778559869.513908,599616182964224927,17593,-291
1778559869.521600,599616182971917234,17593,-252
1778559869.529292,599616182979609541,17593,-235
1778559869.536984,599616182987301848,17593,-230
1778559869.544677,599616182994994155,17593,-201
1778559869.552369,599616183002686462,17593,-186
1778559869.560061,599616183010378769,17593,-208
1778559869.567754,599616183018071076,17593,-186
1778559869.575446,599616183025763383,17593,-133
1778559869.583138,599616183033455690,17593,-140
1778559869.590831,599616183041147997,17593,-157
1778559869.598523,599616183048840304,17593,-126
1778559869.606215,599616183056532611,17593,-135
1778559869.613908,599616183064224918,17593,-167
1778559869.621600,599616183071917225,17593,-150
1778559869.629292,599616183079609532,17593,-138
1778559869.636985,599616183087301839,17593,-143
1778559869.644677,599616183094994146,17593,-111
1778559869.652369,599616183102686453,17593,-75
1778559869.660061,599616183110378760,17593,-75
1778559869.667754,599616183118071067,17593,-80
1778559869.675446,599616183125763374,17593,-70
1778559869.683138,599616183133455681,17593,-72
1778559869.690831,599616183141147988,17593,-106
1778559869.677827,599616183148573679,17666,-133
1778559869.685519,599616183156265986,17666,-130
1778559869.693212,599616183163958293,17666,-121
1778559869.700904,599616183171650600,17666,-123
1778559869.708596,599616183179342907,17666,-133
1778559869.716288,599616183187035214,17666,-135
1778559869.723981,599616183194727521,17666,-135
1778559869.731673,599616183202419828,17666,-121
1778559869.739365,599616183210112135,17666,-97
1778559869.747058,599616183217804442,17666,-46
1778559869.754750,599616183225496749,17666,123
1778559869.762442,599616183233189056,17666,533
1778559869.770134,599616183240881363,17666,868
1778559869.777827,599616183248573670,17666,201
1778559869.785519,599616183256265977,17666,-1013
1778559869.793211,599616183263958284,17666,-953
1778559869.800904,599616183271650591,17666,-181
1778559869.808596,599616183279342898,17666,-240
1778559869.816288,599616183287035205,17666,-460
1778559869.823981,599616183294727512,17666,-286
1778559869.831673,599616183302419819,17666,-254
1778559869.839365,599616183310112126,17666,-339
1778559869.847058,599616183317804433,17666,-303
1778559869.854750,599616183325496740,17666,-281
1778559869.862442,599616183333189047,17666,-305
1778559869.870135,599616183340881354,17666,-281
1778559869.877827,599616183348573661,17666,-264
1778559869.885519,599616183356265968,17666,-274
1778559869.893211,599616183363958275,17666,-240
1778559869.900904,599616183371650582,17666,-223
1778559869.908596,599616183379342889,17666,-252
1778559869.916288,599616183387035196,17666,-223
1778559869.923981,599616183394727503,17666,-167
1778559869.931673,599616183402419810,17666,-160
1778559869.939365,599616183410112117,17666,-140
1778559869.947058,599616183417804424,17666,-113
1778559869.954750,599616183425496731,17666,-123
1778559869.962442,599616183433189038,17666,-143
1778559869.970134,599616183440881345,17666,-130
1778559869.977827,599616183448573652,17666,-109
1778559869.985519,599616183456265959,17666,-128
1778559869.993212,599616183463958266,17666,-113
1778559870.000904,599616183471650573,17666,0
1778559870.008596,599616183479342880,17666,87
1778559870.016288,599616183487035187,17666,67
1778559870.023981,599616183494727494,17666,53
1778559870.031673,599616183502419801,17666,75
1778559870.039365,599616183510112108,17666,43
1778559870.047058,599616183517804415,17666,-16
1778559870.054750,599616183525496722,17666,-87
1778559870.062442,599616183533189029,17666,-225
1778559870.070135,599616183540881336,17666,-346
1778559870.077827,599616183548573643,17666,-385
1778559870.085519,599616183556265950,17666,-417
1778559870.093211,599616183563958257,17666,-475
1778559870.100904,599616183571650564,17666,-514
1778559870.108596,599616183579342871,17666,-523
1778559870.116288,599616183587035178,17666,-504
1778559870.123981,599616183594727485,17666,-480
1778559870.131673,599616183602419792,17666,-494
1778559870.139365,599616183610112099,17666,-528
1778559870.147058,599616183617804406,17666,-504
1778559870.154750,599616183625496713,17666,-448
1778559870.162442,599616183633189020,17666,-455
1778559870.170135,599616183640881327,17666,-477
1778559870.177827,599616183648573634,17666,-443
1778559870.185519,599616183656265941,17666,-404
1778559870.193212,599616183663958248,17666,-404
1778559870.200904,599616183671650555,17666,-397
1778559870.208596,599616183679342862,17666,-363
1778559870.216288,599616183687035169,17666,-334
1778559870.223981,599616183694727476,17666,-332
1778559870.231673,599616183702419783,17666,-344
1778559870.216713,599616183709855648,17739,-358
1778559870.224405,599616183717547955,17739,-356
1778559870.232098,599616183725240262,17739,-339
1778559870.239790,599616183732932569,17739,-322
1778559870.247482,599616183740624876,17739,-329
1778559870.255174,599616183748317183,17739,-356
1778559870.262867,599616183756009490,17739,-390
1778559870.270559,599616183763701797,17739,-371
1778559870.278251,599616183771394104,17739,-315
1778559870.285944,599616183779086411,17739,-312
1778559870.293636,599616183786778718,17739,-349
1778559870.301328,599616183794471025,17739,-383
1778559870.309021,599616183802163332,17739,-390
1778559870.316713,599616183809855639,17739,-351
1778559870.324405,599616183817547946,17739,-303
1778559870.332098,599616183825240253,17739,-286
1778559870.339790,599616183832932560,17739,-293
1778559870.347482,599616183840624867,17739,-298
1778559870.355175,599616183848317174,17739,-295
1778559870.362867,599616183856009481,17739,-286
1778559870.370559,599616183863701788,17739,-288
1778559870.378251,599616183871394095,17739,-329
1778559870.385944,599616183879086402,17739,-361
1778559870.393636,599616183886778709,17739,-339
1778559870.401328,599616183894471016,17739,-324
1778559870.409021,599616183902163323,17739,-317
1778559870.416713,599616183909855630,17739,-288
1778559870.424405,599616183917547937,17739,-281
1778559870.432097,599616183925240244,17739,-266
1778559870.439790,599616183932932551,17739,-186
1778559870.447482,599616183940624858,17739,-9
1778559870.455174,599616183948317165,17739,363
1778559870.462867,599616183956009472,17739,742
1778559870.470559,599616183963701779,17739,210
1778559870.478251,599616183971394086,17739,-953
1778559870.485944,599616183979086393,17739,-950
1778559870.493636,599616183986778700,17739,-189
1778559870.501328,599616183994471007,17739,-227
1778559870.509021,599616184002163314,17739,-480
1778559870.516713,599616184009855621,17739,-303
1778559870.524405,599616184017547928,17739,-242
1778559870.532098,599616184025240235,17739,-337
1778559870.539790,599616184032932542,17739,-295
1778559870.547482,599616184040624849,17739,-244
1778559870.555174,599616184048317156,17739,-266
1778559870.562867,599616184056009463,17739,-271
1778559870.570559,599616184063701770,17739,-269
1778559870.578251,599616184071394077,17739,-283
1778559870.585944,599616184079086384,17739,-269
1778559870.593636,599616184086778691,17739,-237
1778559870.601328,599616184094470998,17739,-240
1778559870.609021,599616184102163305,17739,-235
1778559870.616713,599616184109855612,17739,-196
1778559870.624405,599616184117547919,17739,-162
1778559870.632097,599616184125240226,17739,-162
1778559870.639790,599616184132932533,17739,-162
1778559870.647482,599616184140624840,17739,-138
1778559870.655174,599616184148317147,17739,-138
1778559870.662867,599616184156009454,17739,-147
1778559870.670559,599616184163701761,17739,-106
1778559870.678251,599616184171394068,17739,-48
1778559870.685944,599616184179086375,17739,-21
1778559870.693636,599616184186778682,17739,-7
1778559870.701328,599616184194470989,17739,26
1778559870.709021,599616184202163296,17739,24
1778559870.716713,599616184209855603,17739,-9
1778559870.724405,599616184217547910,17739,19
1778559870.732098,599616184225240217,17739,55
1778559870.739790,599616184232932524,17739,0
1778559870.747482,599616184240624831,17739,-77
1778559870.755174,599616184248317138,17739,-145
1778559870.762867,599616184256009445,17739,-259
1778559870.770559,599616184263701752,17739,-341
1778559870.800995,599616184271137617,17812,-339
1778559870.808687,599616184278829924,17812,-383
1778559870.816379,599616184286522231,17812,-494
1778559870.824071,599616184294214538,17812,-526
1778559870.831764,599616184301906845,17812,-448
1778559870.839456,599616184309599152,17812,-412
1778559870.847148,599616184317291459,17812,-455
1778559870.854841,599616184324983766,17812,-429
1778559870.862533,599616184332676073,17812,-361
1778559870.870225,599616184340368380,17812,-417
1778559870.877918,599616184348060687,17812,-502
1778559870.885610,599616184355752994,17812,-434
1778559870.893302,599616184363445301,17812,-341
1778559870.900995,599616184371137608,17812,-397
1778559870.908687,599616184378829915,17812,-443
1778559870.916379,599616184386522222,17812,-344
1778559870.924072,599616184394214529,17812,-281
1778559870.931764,599616184401906836,17812,-327
1778559870.939456,599616184409599143,17812,-363
1778559870.947149,599616184417291450,17812,-358
1778559870.954841,599616184424983757,17812,-337
1778559870.962533,599616184432676064,17812,-312
1778559870.970225,599616184440368371,17812,-305
1778559870.977918,599616184448060678,17812,-341
1778559870.985610,599616184455752985,17812,-371
1778559870.993302,599616184463445292,17812,-303
1778559871.000995,599616184471137599,17812,-254
1778559871.008687,599616184478829906,17812,-346
1778559871.016379,599616184486522213,17812,-395
1778559871.024071,599616184494214520,17812,-312
1778559871.031764,599616184501906827,17812,-295
1778559871.039456,599616184509599134,17812,-322
1778559871.047148,599616184517291441,17812,-288
1778559871.054841,599616184524983748,17812,-307
1778559871.062533,599616184532676055,17812,-390
1778559871.070225,599616184540368362,17812,-409
1778559871.077918,599616184548060669,17812,-317
1778559871.085610,599616184555752976,17812,-247
1778559871.093302,599616184563445283,17812,-283
1778559871.100995,599616184571137590,17812,-288
1778559871.108687,599616184578829897,17812,-244
1778559871.116379,599616184586522204,17812,-278
1778559871.124072,599616184594214511,17812,-337
1778559871.131764,599616184601906818,17812,-305
1778559871.139456,599616184609599125,17812,-266
1778559871.147148,599616184617291432,17812,-274
1778559871.154841,599616184624983739,17812,-286
1778559871.162533,599616184632676046,17812,-322
1778559871.170225,599616184640368353,17812,-346
1778559871.177918,599616184648060660,17812,-324
1778559871.185610,599616184655752967,17812,-295
1778559871.193302,599616184663445274,17812,-223
1778559871.200994,599616184671137581,17812,-109
1778559871.208687,599616184678829888,17812,140
1778559871.216379,599616184686522195,17812,659
1778559871.224072,599616184694214502,17812,744
1778559871.231764,599616184701906809,17812,-307
1778559871.239456,599616184709599116,17812,-1120
1778559871.247149,599616184717291423,17812,-603
1778559871.254841,599616184724983730,17812,-162
1778559871.262533,599616184732676037,17812,-378
1778559871.270225,599616184740368344,17812,-407
1778559871.277918,599616184748060651,17812,-240
1778559871.285610,599616184755752958,17812,-232
1778559871.293302,599616184763445265,17812,-293
1778559871.300995,599616184771137572,17812,-257
1778559871.308687,599616184778829879,17812,-254
1778559871.316379,599616184786522186,17812,-334
1778559871.324071,599616184794214493,17812,-293
1778559871.331764,599616184801906800,17812,-223
1778559871.339456,599616184809599107,17812,-235
1778559871.347148,599616184817291414,17812,-189
1778559871.354841,599616184824983721,17812,-181
1778559871.341954,599616184832419586,17885,-223
1778559871.349647,599616184840111893,17885,-218
1778559871.357339,599616184847804200,17885,-235
1778559871.365031,599616184855496507,17885,-198
1778559871.372724,599616184863188814,17885,-143
1778559871.380416,599616184870881121,17885,-155
1778559871.388108,599616184878573428,17885,-155
1778559871.395801,599616184886265735,17885,-113
